Container is store 10000 languages:
Cartoon: name = ExRQwvmycn  year = 1945  legacy = PUPPET, calculation = 194.5
Fiction: name = BAgpUVn  year = 2013  director = aDAFPaPJqd , quotient = 287.57
Cartoon: name = osarOXJ  year = 2013  legacy = PLASTICINE, calculation = 287.57
Cartoon: name = opIwztw  year = 2013  legacy = DRAW, calculation = 287.57
Fiction: name = HuFGbmq  year = 2013  director = tVFTrUIzn , quotient = 287.57
Documentary: name = xNipXHN  year = 2013  duration = 34 , calculation = 287.57
Fiction: name = UNsJcAb  year = 2013  director = clmbFFM , quotient = 287.57
Cartoon: name = AXfMTom  year = 2013  legacy = DRAW, calculation = 287.57
Fiction: name = soojxeS  year = 2013  director = SgWjszwF , quotient = 287.57
Cartoon: name = nCWHvgd  year = 2013  legacy = PUPPET, calculation = 287.57
Fiction: name = CTniBtX  year = 2013  director = efJbLOahna , quotient = 287.57
Fiction: name = fVhpuhQ  year = 2014  director = laaPXfRx , quotient = 287.71
Cartoon: name = BSRonLZ  year = 2014  legacy = PUPPET, calculation = 287.71
Documentary: name = dhNIVcy  year = 2014  duration = 56 , calculation = 287.71
Documentary: name = yLyBpQz  year = 2014  duration = 12 , calculation = 287.71
Fiction: name = QbXadEr  year = 2014  director = DyQuKRfv , quotient = 287.71
Documentary: name = CrKGpVN  year = 2014  duration = 5 , calculation = 287.71
Documentary: name = HQetffh  year = 2014  duration = 34 , calculation = 287.71
Fiction: name = GpQOmCj  year = 2014  director = NBJDs , quotient = 287.71
Fiction: name = wFKviEJ  year = 2014  director = fPbAETi , quotient = 287.71
Cartoon: name = NCslBgp  year = 2014  legacy = DRAW, calculation = 287.71
Documentary: name = Xcooowe  year = 2014  duration = 56 , calculation = 287.71
Cartoon: name = ALESfRD  year = 2014  legacy = PUPPET, calculation = 287.71
Documentary: name = HMiExCQ  year = 2014  duration = 17 , calculation = 287.71
Documentary: name = bHEBBnQ  year = 2014  duration = 20 , calculation = 287.71
Cartoon: name = CUuZXSF  year = 2014  legacy = PUPPET, calculation = 287.71
Cartoon: name = PgcMAhf  year = 2014  legacy = DRAW, calculation = 287.71
Cartoon: name = TZbWDaX  year = 2014  legacy = PUPPET, calculation = 287.71
Fiction: name = MZKkazs  year = 2014  director = RZeuTQOvEJ , quotient = 287.71
Documentary: name = EIdTFqd  year = 2014  duration = 35 , calculation = 287.71
Fiction: name = HNgcXbW  year = 2014  director = FsDVyUcF , quotient = 287.71
Documentary: name = hCdMXHf  year = 2014  duration = 59 , calculation = 287.71
Cartoon: name = WfzZRYr  year = 2014  legacy = PUPPET, calculation = 287.71
Fiction: name = QgiuQze  year = 2014  director = rqGRpf , quotient = 287.71
Documentary: name = LbVGkDf  year = 2014  duration = 37 , calculation = 287.71
Fiction: name = TBUgYwx  year = 2014  director = EBnIkt , quotient = 287.71
Documentary: name = Uqfdhxr  year = 2015  duration = 61 , calculation = 287.86
Documentary: name = spjDjai  year = 2015  duration = 26 , calculation = 287.86
Cartoon: name = NJWSJdO  year = 2015  legacy = DRAW, calculation = 287.86
Documentary: name = oJdcvho  year = 2015  duration = 59 , calculation = 287.86
Cartoon: name = NVvrrZf  year = 2015  legacy = PUPPET, calculation = 287.86
Cartoon: name = VWqebNZ  year = 2015  legacy = DRAW, calculation = 287.86
Fiction: name = LVJaRJq  year = 2015  director = gfVjf , quotient = 287.86
Fiction: name = xqCXIuC  year = 2015  director = CyGKIam , quotient = 287.86
Fiction: name = LWyulcO  year = 2015  director = ZKNyZfznC , quotient = 287.86
Fiction: name = oGJPHra  year = 2015  director = LsJgGMTky , quotient = 287.86
Documentary: name = fJOGEdf  year = 2015  duration = 73 , calculation = 287.86
Documentary: name = grLrWyw  year = 2015  duration = 20 , calculation = 287.86
Cartoon: name = TjoFMcd  year = 2015  legacy = PLASTICINE, calculation = 287.86
Fiction: name = owHGpcO  year = 2015  director = BgedDY , quotient = 287.86
Cartoon: name = htasztC  year = 2015  legacy = PUPPET, calculation = 287.86
Cartoon: name = BqPWqkR  year = 2015  legacy = PUPPET, calculation = 287.86
Cartoon: name = sWmrWnZ  year = 2015  legacy = DRAW, calculation = 287.86
Documentary: name = zlcYGfw  year = 2015  duration = 75 , calculation = 287.86
Fiction: name = rFbFbaj  year = 2015  director = LTgiB , quotient = 287.86
Documentary: name = KYmozxY  year = 2015  duration = 26 , calculation = 287.86
Cartoon: name = oujaLXY  year = 2016  legacy = PUPPET, calculation = 288.0
Fiction: name = qwBAlFK  year = 2016  director = eXtxNFxB , quotient = 288.0
Fiction: name = RqtLtjH  year = 2016  director = bKDXKFcVe , quotient = 288.0
Documentary: name = nIkAtuv  year = 2016  duration = 19 , calculation = 288.0
Cartoon: name = hxophxw  year = 2016  legacy = DRAW, calculation = 288.0
Fiction: name = RNtCfzb  year = 2016  director = yMExVZd , quotient = 288.0
Fiction: name = gjZvTnw  year = 2016  director = YUAOrbqG , quotient = 288.0
Documentary: name = HeqFKLi  year = 2016  duration = 69 , calculation = 288.0
Documentary: name = WhcWdvZ  year = 2016  duration = 20 , calculation = 288.0
Fiction: name = JIKYByw  year = 2016  director = dtGRzMuub , quotient = 288.0
Fiction: name = hhGGvzi  year = 2016  director = EcFQoFlqJ , quotient = 288.0
Documentary: name = zzKxkZe  year = 2016  duration = 92 , calculation = 288.0
Documentary: name = HjagMvB  year = 2016  duration = 89 , calculation = 288.0
Fiction: name = aYirtqh  year = 2016  director = YuAHkTQL , quotient = 288.0
Fiction: name = iFGBbak  year = 2016  director = NSSGcNp , quotient = 288.0
Documentary: name = MuziALo  year = 2016  duration = 20 , calculation = 288.0
Cartoon: name = eFreMBj  year = 2016  legacy = DRAW, calculation = 288.0
Fiction: name = BXbMCzY  year = 2016  director = FWlCWlf , quotient = 288.0
Cartoon: name = eDiYqcN  year = 2017  legacy = DRAW, calculation = 288.14
Documentary: name = ALEEOmw  year = 2017  duration = 62 , calculation = 288.14
Fiction: name = VauIeJu  year = 2017  director = kDLfxGTZvm , quotient = 288.14
Fiction: name = MsHzXdC  year = 2017  director = rfOQHrUXZ , quotient = 288.14
Cartoon: name = iqkEYxT  year = 2017  legacy = PLASTICINE, calculation = 288.14
Cartoon: name = erPmxFz  year = 2017  legacy = PLASTICINE, calculation = 288.14
Cartoon: name = uaUNapC  year = 2017  legacy = PLASTICINE, calculation = 288.14
Cartoon: name = btiZKaO  year = 2017  legacy = DRAW, calculation = 288.14
Cartoon: name = vGANUlo  year = 2017  legacy = DRAW, calculation = 288.14
Documentary: name = bdQxLVN  year = 2017  duration = 61 , calculation = 288.14
Documentary: name = qLtWqtU  year = 2017  duration = 56 , calculation = 288.14
Cartoon: name = FOVkwhN  year = 2017  legacy = PUPPET, calculation = 288.14
Fiction: name = MzoLpze  year = 2017  director = CxhGHS , quotient = 288.14
Fiction: name = TRNinQi  year = 2017  director = QfgIWLKAkz , quotient = 288.14
Fiction: name = ELWPtVC  year = 2017  director = ctbAEsBQH , quotient = 288.14
Fiction: name = eIypfze  year = 2017  director = oHIhXakT , quotient = 288.14
Documentary: name = jRcaDMp  year = 2017  duration = 23 , calculation = 288.14
Documentary: name = mVVvIUH  year = 2017  duration = 10 , calculation = 288.14
Fiction: name = ptCqnKY  year = 2017  director = qwXCsvOXl , quotient = 288.14
Documentary: name = ZbYBbrp  year = 2017  duration = 33 , calculation = 288.14
Fiction: name = ursffGh  year = 2017  director = AScqhGcvs , quotient = 288.14
Documentary: name = CVljRta  year = 2017  duration = 55 , calculation = 288.14
Fiction: name = hYvmjTZ  year = 2018  director = QpcLhpaPUC , quotient = 288.29
Cartoon: name = NhMRQNZ  year = 2018  legacy = DRAW, calculation = 288.29
Cartoon: name = dCdgaLd  year = 2018  legacy = DRAW, calculation = 288.29
Fiction: name = SfEwdSP  year = 2018  director = VTcuHto , quotient = 288.29
Documentary: name = hEorQeV  year = 2018  duration = 78 , calculation = 288.29
Cartoon: name = XgAqQBr  year = 2018  legacy = PUPPET, calculation = 288.29
Fiction: name = jvPPSEy  year = 2018  director = qePDeRI , quotient = 288.29
Cartoon: name = NzxzWoh  year = 2018  legacy = PUPPET, calculation = 288.29
Documentary: name = KLkKGCd  year = 2018  duration = 57 , calculation = 288.29
Fiction: name = NYUPQuK  year = 2018  director = rLwJgtKPgM , quotient = 288.29
Fiction: name = hymyaZL  year = 2018  director = axtwGrQXzJ , quotient = 288.29
Documentary: name = SdkPbDr  year = 2018  duration = 48 , calculation = 288.29
Documentary: name = zonQfyS  year = 2018  duration = 12 , calculation = 288.29
Fiction: name = XsTwRBJ  year = 2018  director = cjOgf , quotient = 288.29
Fiction: name = SxbEqCM  year = 2018  director = gYPcsUSJO , quotient = 288.29
Cartoon: name = zKSAcVR  year = 2018  legacy = PUPPET, calculation = 288.29
Cartoon: name = BfQNyLw  year = 2018  legacy = PUPPET, calculation = 288.29
Cartoon: name = yBfbJEn  year = 2018  legacy = DRAW, calculation = 288.29
Cartoon: name = uIeqeQC  year = 2018  legacy = PLASTICINE, calculation = 288.29
Documentary: name = rqsiGLx  year = 2019  duration = 26 , calculation = 288.43
Documentary: name = kuuLigh  year = 2019  duration = 34 , calculation = 288.43
Fiction: name = HLkdLOV  year = 2019  director = zfpdha , quotient = 288.43
Fiction: name = UeHymcZ  year = 2019  director = bOiOKib , quotient = 288.43
Cartoon: name = cuddKLv  year = 2019  legacy = DRAW, calculation = 288.43
Fiction: name = lHXlYXU  year = 2019  director = coLahqld , quotient = 288.43
Fiction: name = TitACeN  year = 2019  director = wzYetmJ , quotient = 288.43
Fiction: name = zbSyMoM  year = 2019  director = lCTJwV , quotient = 288.43
Fiction: name = DpepJUj  year = 2019  director = PTxruRyD , quotient = 288.43
Cartoon: name = SVzHrsa  year = 2019  legacy = PLASTICINE, calculation = 288.43
Documentary: name = dtFPTQt  year = 2019  duration = 58 , calculation = 288.43
Cartoon: name = yraHMBX  year = 2019  legacy = DRAW, calculation = 288.43
Documentary: name = EkXOvTM  year = 2019  duration = 95 , calculation = 288.43
Fiction: name = MGQcUUE  year = 2019  director = phCbUvuv , quotient = 288.43
Documentary: name = YAtcMkx  year = 2019  duration = 59 , calculation = 288.43
Documentary: name = xmsNcRY  year = 2019  duration = 45 , calculation = 288.43
Cartoon: name = NMFMYds  year = 2019  legacy = PLASTICINE, calculation = 288.43
Fiction: name = rYLgdsT  year = 2019  director = RxEqJZv , quotient = 288.43
Cartoon: name = hztIgVz  year = 2019  legacy = PUPPET, calculation = 288.43
Fiction: name = TmSHUiy  year = 2019  director = dmCQgtO , quotient = 288.43
Documentary: name = jzhcJGS  year = 2020  duration = 96 , calculation = 288.57
Cartoon: name = JJWDHnA  year = 2020  legacy = PLASTICINE, calculation = 288.57
Cartoon: name = vrxTYjF  year = 2020  legacy = DRAW, calculation = 288.57
Cartoon: name = kzVkQXt  year = 2020  legacy = PLASTICINE, calculation = 288.57
Documentary: name = NjribtT  year = 2020  duration = 22 , calculation = 288.57
Documentary: name = MJEQtqX  year = 2020  duration = 43 , calculation = 288.57
Documentary: name = UFifpvO  year = 2020  duration = 17 , calculation = 288.57
Fiction: name = dZZwKXw  year = 2020  director = aSTdnJxL , quotient = 288.57
Documentary: name = quaCpCj  year = 2020  duration = 56 , calculation = 288.57
Documentary: name = ljdxTKW  year = 2020  duration = 11 , calculation = 288.57
Cartoon: name = skCpRUk  year = 2020  legacy = PUPPET, calculation = 288.57
Documentary: name = FXJrjVb  year = 2020  duration = 55 , calculation = 288.57
Fiction: name = JlYdaJt  year = 2020  director = FBJkBMkLq , quotient = 288.57
Fiction: name = aBtrLcB  year = 2020  director = qxNbRfsE , quotient = 288.57
Cartoon: name = yMuWldI  year = 2020  legacy = PUPPET, calculation = 288.57
Cartoon: name = DoLUgHp  year = 2020  legacy = PUPPET, calculation = 288.57
Fiction: name = cRmEuHg  year = 2020  director = wyzzVxSY , quotient = 288.57
Cartoon: name = YgFVDnl  year = 2020  legacy = DRAW, calculation = 288.57
Cartoon: name = HWjUTUb  year = 2020  legacy = DRAW, calculation = 288.57
Cartoon: name = hsNFFeV  year = 2020  legacy = PLASTICINE, calculation = 288.57
Fiction: name = ysUlvSJ  year = 2020  director = VQmYkC , quotient = 288.57
Fiction: name = RsQLmG  year = 1945  director = xAodVBz , quotient = 324.17
Cartoon: name = WEgHmW  year = 1945  legacy = PLASTICINE, calculation = 324.17
Documentary: name = dJKDsZ  year = 1945  duration = 97 , calculation = 324.17
Fiction: name = bwCPeN  year = 1945  director = gKJkxOZkn , quotient = 324.17
Documentary: name = CDlETh  year = 1945  duration = 84 , calculation = 324.17
Documentary: name = teAKKf  year = 1945  duration = 9 , calculation = 324.17
Cartoon: name = VyOBBU  year = 1945  legacy = PUPPET, calculation = 324.17
Cartoon: name = DqclTE  year = 1945  legacy = DRAW, calculation = 324.17
Fiction: name = TCHiUp  year = 1945  director = cdEwnZ , quotient = 324.17
Documentary: name = dpEBpQ  year = 1945  duration = 13 , calculation = 324.17
Cartoon: name = LLPYXO  year = 1945  legacy = PLASTICINE, calculation = 324.17
Cartoon: name = sYwhES  year = 1945  legacy = PLASTICINE, calculation = 324.17
Fiction: name = qAxKVy  year = 1945  director = OtPckzbEtm , quotient = 324.17
Fiction: name = gvCtFX  year = 1945  director = VzIFA , quotient = 324.17
Fiction: name = lAIZvN  year = 1945  director = BOhyVw , quotient = 324.17
Fiction: name = dAQwII  year = 1945  director = RYSfxnFM , quotient = 324.17
Cartoon: name = cUCryU  year = 1945  legacy = DRAW, calculation = 324.17
Cartoon: name = GePaZC  year = 1945  legacy = DRAW, calculation = 324.17
Documentary: name = PSIIDa  year = 1945  duration = 36 , calculation = 324.17
Fiction: name = ZmISPr  year = 1945  director = WlQEzcai , quotient = 324.17
Documentary: name = SwEkhp  year = 1945  duration = 99 , calculation = 324.17
Fiction: name = Ovunww  year = 1946  director = WrbfjAI , quotient = 324.33
Cartoon: name = TqesCc  year = 1946  legacy = PLASTICINE, calculation = 324.33
Fiction: name = rPDwOU  year = 1946  director = risWG , quotient = 324.33
Fiction: name = HjQHDI  year = 1946  director = DbblY , quotient = 324.33
Documentary: name = Fgloni  year = 1946  duration = 55 , calculation = 324.33
Fiction: name = CnDDNU  year = 1946  director = zOpLLjxC , quotient = 324.33
Cartoon: name = ZIAHsu  year = 1946  legacy = PLASTICINE, calculation = 324.33
Fiction: name = zxfoof  year = 1946  director = CNBZObx , quotient = 324.33
Documentary: name = mCGEUc  year = 1946  duration = 20 , calculation = 324.33
Documentary: name = UQqZqp  year = 1946  duration = 22 , calculation = 324.33
Cartoon: name = WyjjPY  year = 1946  legacy = PUPPET, calculation = 324.33
Documentary: name = CPXIpt  year = 1946  duration = 97 , calculation = 324.33
Documentary: name = IhxKCB  year = 1946  duration = 48 , calculation = 324.33
Documentary: name = BYcRvv  year = 1946  duration = 33 , calculation = 324.33
Documentary: name = lJPfsB  year = 1946  duration = 65 , calculation = 324.33
Fiction: name = lkuykQ  year = 1946  director = vkRVA , quotient = 324.33
Documentary: name = CPKDwr  year = 1947  duration = 35 , calculation = 324.5
Documentary: name = KNOhLG  year = 1947  duration = 57 , calculation = 324.5
Fiction: name = JSyFwj  year = 1947  director = wUQKPGaC , quotient = 324.5
Documentary: name = QuTiuR  year = 1947  duration = 9 , calculation = 324.5
Cartoon: name = ynDpAi  year = 1947  legacy = PLASTICINE, calculation = 324.5
Cartoon: name = ewuusA  year = 1947  legacy = DRAW, calculation = 324.5
Fiction: name = FAqGQs  year = 1947  director = xFjyj , quotient = 324.5
Cartoon: name = Prygul  year = 1947  legacy = PUPPET, calculation = 324.5
Documentary: name = ZqlNEc  year = 1947  duration = 43 , calculation = 324.5
Cartoon: name = OpMbJU  year = 1947  legacy = DRAW, calculation = 324.5
Cartoon: name = pYIbhX  year = 1947  legacy = DRAW, calculation = 324.5
Cartoon: name = phtSmz  year = 1947  legacy = PLASTICINE, calculation = 324.5
Cartoon: name = uHEjEg  year = 1947  legacy = PUPPET, calculation = 324.5
Documentary: name = tfDgWD  year = 1947  duration = 74 , calculation = 324.5
Documentary: name = IrBitW  year = 1947  duration = 72 , calculation = 324.5
Cartoon: name = CNhbdR  year = 1947  legacy = PLASTICINE, calculation = 324.5
Documentary: name = FcYKJK  year = 1947  duration = 21 , calculation = 324.5
Fiction: name = ZzXaYm  year = 1947  director = kpOBQ , quotient = 324.5
Fiction: name = MExyGY  year = 1948  director = JtaWtG , quotient = 324.67
Cartoon: name = heecnC  year = 1948  legacy = DRAW, calculation = 324.67
Cartoon: name = kAYVuF  year = 1948  legacy = PLASTICINE, calculation = 324.67
Fiction: name = iwVPJi  year = 1948  director = ifmjjPnQl , quotient = 324.67
Cartoon: name = fryZQr  year = 1948  legacy = PUPPET, calculation = 324.67
Cartoon: name = kVOUll  year = 1948  legacy = DRAW, calculation = 324.67
Documentary: name = NQRXUF  year = 1948  duration = 59 , calculation = 324.67
Documentary: name = OvDxbA  year = 1948  duration = 81 , calculation = 324.67
Fiction: name = XZybHK  year = 1948  director = EzfmjWdARE , quotient = 324.67
